Ticker,Summary,Sentiment,Sentiment Score,URL
BTC,"Anthony Scaramucci says Bitcoin is ready to exceed its all-time high. Anthony Scaramucci says he remains optimistic about Bitcoin CEO of Skybridge Capital, Anthony Scaramucci, speaks at CoinAgenda. Billionaire investor sees Bitcoin as the “big boss” in crypto.",POSITIVE,0.9952658414840698,https://cryptonews.net/news/bitcoin/28310757/
BTC,"Over $170 million worth of crypto assets liquidated in a single day. Retail investors typically cash out for the holidays Order books tend to thin out during the holiday season. $170 million in liquidations is not indicative of a market downturn. Historically, as the New Year begins, normal trading volumes resume. The The recent liquidations, although impactful, are unlikely to derail the general market direction.",NEGATIVE,0.9953527450561523,https://cryptonews.net/news/analytics/28310600/
BTC,"The Bitcoin price records a plunge of 1% in the last 24 hours to trade at $42.6K. Bitcoin price recorded a drop of 5% in the last 24 hours to trade at $20,000. The Ethereum price recorded a drop of 7% in the last 24 hours. The ORDI price is still on bull activity as it records a surge of 12% The Sei price is on bull activity as it records a pump of 16.7% in the last 24 hours.",NEGATIVE,0.9964132905006409,https://cryptonews.net/news/analytics/28310597/
BTC,"Coin, Solana and others are in the red. Bitcoin dropped below $43,000 in the past 24 hours At the end of last week, the cryptocurrency was trading at $44,000. Solana overtakes Ethereum to become fourth-largest digital currency. CMC’s dominance over the Alts is down to 50.5%. St price pumps are down by about 20% since yesterday’s peak. The total crypto market cap has shed $30 billion since yesterday’s peak",NEGATIVE,0.9984061121940613,https://cryptonews.net/news/analytics/28310193/
BTC,"401(k) plans could be among first in the U.S. to offer crypto exposure. A spot Bitcoin ETF could be added to 401(k) lineups. Companies would provide employees with regulated way to invest Retirement funds are expected to add crypto to their portfolios. USD/JPY is hovering above key moving averages, suggesting sustained bullish sentiment.",NEGATIVE,0.9146961569786072,https://cryptonews.net/news/bitcoin/28309996/
BTC,Funding rates for Bitcoin have started to return to normal levels. Nearly 138 million in cumulative liquidations in past 24 hours. Crypto futures funding rates reset on Tuesday Funding rates reflect the sentiment of traders. Bitcoin price has fallen more than 1% in the past 24 hours. Open interest in the futures market stands at $43 billion pen interest falling to $19 billion.,NEGATIVE,0.9985575079917908,https://cryptonews.net/news/analytics/28308976/
BTC,"Bitcoin price corrected gains and tested the $42,650 zone. Bitcoin is trading below $43,550 and the 100 hourly Simple moving average. Bitcoin is trading near the $43,600 level against the dollar. BTC/USD has fallen below the $43,000 level.",NEGATIVE,0.9990166425704956,https://cryptonews.net/news/bitcoin/28309053/
BTC,"The Bitcoin 1+ Year HODL Wave suggests a substantial portion of the cryptocurrency’s holders are maintaining a long-term perspective. Price of Bitcoin remains positive over the past 30 days. Analysts anticipate two major events in the near future Events on the horizon include first spot price ETF, block subsidy halving. Expected halving of supply could have far-reaching implications. Long-term holders are more likely to stick with the cryptocurrency.",NEGATIVE,0.9798449277877808,https://cryptonews.net/news/bitcoin/28307606/
BTC,,POSITIVE,0.748120903968811,https://cryptonews.net/news/bitcoin/28307964/
BTC,"Weekly Bitcoin chart suggests a pivotal point is approaching. Supply is at $44,000-$45,000, demand is at $40K. Bitcoin could be heading toward mid-$40K region in near term. Solana's market cap has more than doubled in a year. Bitcoin has been consolidating in recent weeks Decentralized finance, or DeFi, is growing in popularity.",POSITIVE,0.9234689474105835,https://cryptonews.net/news/bitcoin/28307445/
BTC,"MicroStrategy CEO Michael Saylor’s view of Bitcoin changed in 2013. Saylor once held a negative perspective on Bitcoin, later ‘flipped to becoming the world’s. During his Senate confirmation hearing, Murphy said he was ‘not averse’ to cryptocurrencies. Nobel Prize-winning economist Paul Krugman has once again expressed his opposition to crypto. The Company has been in business for more than 100 years.",POSITIVE,0.9486342072486877,https://cryptonews.net/news/bitcoin/28306906/
BTC,"Anthony Scaramucci says Bitcoin is ready to exceed its all-time high. Anthony Scaramucci says he remains optimistic about Bitcoin CEO of Skybridge Capital, Anthony Scaramucci, speaks at CoinAgenda. Billionaire investor sees Bitcoin as the “big boss” in crypto.",POSITIVE,0.9952658414840698,https://cryptonews.net/news/bitcoin/28310757/
BTC,"Over $170 million worth of crypto assets liquidated in a single day. Retail investors typically cash out for the holidays Order books tend to thin out during the holiday season. $170 million in liquidations is not indicative of a market downturn. Historically, as the New Year begins, normal trading volumes resume. The The recent liquidations, although impactful, are unlikely to derail the general market direction.",NEGATIVE,0.9953527450561523,https://cryptonews.net/news/analytics/28310600/
BTC,"The Bitcoin price records a plunge of 1% in the last 24 hours to trade at $42.6K. Bitcoin price recorded a drop of 5% in the last 24 hours to trade at $20,000. The Ethereum price recorded a drop of 7% in the last 24 hours. The ORDI price is still on bull activity as it records a surge of 12% The Sei price is on bull activity as it records a pump of 16.7% in the last 24 hours.",NEGATIVE,0.9964132905006409,https://cryptonews.net/news/analytics/28310597/
BTC,"Coin, Solana and others are in the red. Bitcoin dropped below $43,000 in the past 24 hours At the end of last week, the cryptocurrency was trading at $44,000. Solana overtakes Ethereum to become fourth-largest digital currency. CMC’s dominance over the Alts is down to 50.5%. St price pumps are down by about 20% since yesterday’s peak. The total crypto market cap has shed $30 billion since yesterday’s peak",NEGATIVE,0.9984061121940613,https://cryptonews.net/news/analytics/28310193/
BTC,"401(k) plans could be among first in the U.S. to offer crypto exposure. A spot Bitcoin ETF could be added to 401(k) lineups. Companies would provide employees with regulated way to invest Retirement funds are expected to add crypto to their portfolios. USD/JPY is hovering above key moving averages, suggesting sustained bullish sentiment.",NEGATIVE,0.9146961569786072,https://cryptonews.net/news/bitcoin/28309996/
BTC,Funding rates for Bitcoin have started to return to normal levels. Nearly 138 million in cumulative liquidations in past 24 hours. Crypto futures funding rates reset on Tuesday Funding rates reflect the sentiment of traders. Bitcoin price has fallen more than 1% in the past 24 hours. Open interest in the futures market stands at $43 billion pen interest falling to $19 billion.,NEGATIVE,0.9985575079917908,https://cryptonews.net/news/analytics/28308976/
BTC,"Bitcoin price corrected gains and tested the $42,650 zone. Bitcoin is trading below $43,550 and the 100 hourly Simple moving average. Bitcoin is trading near the $43,600 level against the dollar. BTC/USD has fallen below the $43,000 level.",NEGATIVE,0.9990166425704956,https://cryptonews.net/news/bitcoin/28309053/
BTC,"The Bitcoin 1+ Year HODL Wave suggests a substantial portion of the cryptocurrency’s holders are maintaining a long-term perspective. Price of Bitcoin remains positive over the past 30 days. Analysts anticipate two major events in the near future Events on the horizon include first spot price ETF, block subsidy halving. Expected halving of supply could have far-reaching implications. Long-term holders are more likely to stick with the cryptocurrency.",NEGATIVE,0.9798449277877808,https://cryptonews.net/news/bitcoin/28307606/
BTC,,POSITIVE,0.748120903968811,https://cryptonews.net/news/bitcoin/28307964/
BTC,"Weekly Bitcoin chart suggests a pivotal point is approaching. Supply is at $44,000-$45,000, demand is at $40K. Bitcoin could be heading toward mid-$40K region in near term. Solana's market cap has more than doubled in a year. Bitcoin has been consolidating in recent weeks Decentralized finance, or DeFi, is growing in popularity.",POSITIVE,0.9234689474105835,https://cryptonews.net/news/bitcoin/28307445/
BTC,"MicroStrategy CEO Michael Saylor’s view of Bitcoin changed in 2013. Saylor once held a negative perspective on Bitcoin, later ‘flipped to becoming the world’s. During his Senate confirmation hearing, Murphy said he was ‘not averse’ to cryptocurrencies. Nobel Prize-winning economist Paul Krugman has once again expressed his opposition to crypto. The Company has been in business for more than 100 years.",POSITIVE,0.9486342072486877,https://cryptonews.net/news/bitcoin/28306906/
BTC,"Anthony Scaramucci says Bitcoin is ready to exceed its all-time high. Anthony Scaramucci says he remains optimistic about Bitcoin CEO of Skybridge Capital, Anthony Scaramucci, speaks at CoinAgenda. Billionaire investor sees Bitcoin as the “big boss” in crypto.",POSITIVE,0.9952658414840698,https://cryptonews.net/news/bitcoin/28310757/
BTC,"Over $170 million worth of crypto assets liquidated in a single day. Retail investors typically cash out for the holidays Order books tend to thin out during the holiday season. $170 million in liquidations is not indicative of a market downturn. Historically, as the New Year begins, normal trading volumes resume. The The recent liquidations, although impactful, are unlikely to derail the general market direction.",NEGATIVE,0.9953527450561523,https://cryptonews.net/news/analytics/28310600/
BTC,"The Bitcoin price records a plunge of 1% in the last 24 hours to trade at $42.6K. Bitcoin price recorded a drop of 5% in the last 24 hours to trade at $20,000. The Ethereum price recorded a drop of 7% in the last 24 hours. The ORDI price is still on bull activity as it records a surge of 12% The Sei price is on bull activity as it records a pump of 16.7% in the last 24 hours.",NEGATIVE,0.9964132905006409,https://cryptonews.net/news/analytics/28310597/
BTC,"Coin, Solana and others are in the red. Bitcoin dropped below $43,000 in the past 24 hours At the end of last week, the cryptocurrency was trading at $44,000. Solana overtakes Ethereum to become fourth-largest digital currency. CMC’s dominance over the Alts is down to 50.5%. St price pumps are down by about 20% since yesterday’s peak. The total crypto market cap has shed $30 billion since yesterday’s peak",NEGATIVE,0.9984061121940613,https://cryptonews.net/news/analytics/28310193/
BTC,"401(k) plans could be among first in the U.S. to offer crypto exposure. A spot Bitcoin ETF could be added to 401(k) lineups. Companies would provide employees with regulated way to invest Retirement funds are expected to add crypto to their portfolios. USD/JPY is hovering above key moving averages, suggesting sustained bullish sentiment.",NEGATIVE,0.9146961569786072,https://cryptonews.net/news/bitcoin/28309996/
BTC,Funding rates for Bitcoin have started to return to normal levels. Nearly 138 million in cumulative liquidations in past 24 hours. Crypto futures funding rates reset on Tuesday Funding rates reflect the sentiment of traders. Bitcoin price has fallen more than 1% in the past 24 hours. Open interest in the futures market stands at $43 billion pen interest falling to $19 billion.,NEGATIVE,0.9985575079917908,https://cryptonews.net/news/analytics/28308976/
BTC,"Bitcoin price corrected gains and tested the $42,650 zone. Bitcoin is trading below $43,550 and the 100 hourly Simple moving average. Bitcoin is trading near the $43,600 level against the dollar. BTC/USD has fallen below the $43,000 level.",NEGATIVE,0.9990166425704956,https://cryptonews.net/news/bitcoin/28309053/
BTC,"The Bitcoin 1+ Year HODL Wave suggests a substantial portion of the cryptocurrency’s holders are maintaining a long-term perspective. Price of Bitcoin remains positive over the past 30 days. Analysts anticipate two major events in the near future Events on the horizon include first spot price ETF, block subsidy halving. Expected halving of supply could have far-reaching implications. Long-term holders are more likely to stick with the cryptocurrency.",NEGATIVE,0.9798449277877808,https://cryptonews.net/news/bitcoin/28307606/
BTC,,POSITIVE,0.748120903968811,https://cryptonews.net/news/bitcoin/28307964/
BTC,"Weekly Bitcoin chart suggests a pivotal point is approaching. Supply is at $44,000-$45,000, demand is at $40K. Bitcoin could be heading toward mid-$40K region in near term. Solana's market cap has more than doubled in a year. Bitcoin has been consolidating in recent weeks Decentralized finance, or DeFi, is growing in popularity.",POSITIVE,0.9234689474105835,https://cryptonews.net/news/bitcoin/28307445/
BTC,"Anthony Scaramucci says Bitcoin is ready to exceed its all-time high. Anthony Scaramucci says he remains optimistic about Bitcoin CEO of Skybridge Capital, Anthony Scaramucci, speaks at CoinAgenda. Billionaire investor sees Bitcoin as the “big boss” in crypto.",POSITIVE,0.9952658414840698,https://cryptonews.net/news/bitcoin/28310757/
BTC,"Over $170 million worth of crypto assets liquidated in a single day. Retail investors typically cash out for the holidays Order books tend to thin out during the holiday season. $170 million in liquidations is not indicative of a market downturn. Historically, as the New Year begins, normal trading volumes resume. The The recent liquidations, although impactful, are unlikely to derail the general market direction.",NEGATIVE,0.9953527450561523,https://cryptonews.net/news/analytics/28310600/
BTC,"The Bitcoin price records a plunge of 1% in the last 24 hours to trade at $42.6K. Bitcoin price recorded a drop of 5% in the last 24 hours to trade at $20,000. The Ethereum price recorded a drop of 7% in the last 24 hours. The ORDI price is still on bull activity as it records a surge of 12% The Sei price is on bull activity as it records a pump of 16.7% in the last 24 hours.",NEGATIVE,0.9964132905006409,https://cryptonews.net/news/analytics/28310597/
BTC,"Coin, Solana and others are in the red. Bitcoin dropped below $43,000 in the past 24 hours At the end of last week, the cryptocurrency was trading at $44,000. Solana overtakes Ethereum to become fourth-largest digital currency. CMC’s dominance over the Alts is down to 50.5%. St price pumps are down by about 20% since yesterday’s peak. The total crypto market cap has shed $30 billion since yesterday’s peak",NEGATIVE,0.9984061121940613,https://cryptonews.net/news/analytics/28310193/
BTC,"401(k) plans could be among first in the U.S. to offer crypto exposure. A spot Bitcoin ETF could be added to 401(k) lineups. Companies would provide employees with regulated way to invest Retirement funds are expected to add crypto to their portfolios. USD/JPY is hovering above key moving averages, suggesting sustained bullish sentiment.",NEGATIVE,0.9146961569786072,https://cryptonews.net/news/bitcoin/28309996/
BTC,Funding rates for Bitcoin have started to return to normal levels. Nearly 138 million in cumulative liquidations in past 24 hours. Crypto futures funding rates reset on Tuesday Funding rates reflect the sentiment of traders. Bitcoin price has fallen more than 1% in the past 24 hours. Open interest in the futures market stands at $43 billion pen interest falling to $19 billion.,NEGATIVE,0.9985575079917908,https://cryptonews.net/news/analytics/28308976/
BTC,"Bitcoin price corrected gains and tested the $42,650 zone. Bitcoin is trading below $43,550 and the 100 hourly Simple moving average. Bitcoin is trading near the $43,600 level against the dollar. BTC/USD has fallen below the $43,000 level.",NEGATIVE,0.9990166425704956,https://cryptonews.net/news/bitcoin/28309053/
BTC,"The Bitcoin 1+ Year HODL Wave suggests a substantial portion of the cryptocurrency’s holders are maintaining a long-term perspective. Price of Bitcoin remains positive over the past 30 days. Analysts anticipate two major events in the near future Events on the horizon include first spot price ETF, block subsidy halving. Expected halving of supply could have far-reaching implications. Long-term holders are more likely to stick with the cryptocurrency.",NEGATIVE,0.9798449277877808,https://cryptonews.net/news/bitcoin/28307606/
BTC,,POSITIVE,0.748120903968811,https://cryptonews.net/news/bitcoin/28307964/
BTC,"Weekly Bitcoin chart suggests a pivotal point is approaching. Supply is at $44,000-$45,000, demand is at $40K. Bitcoin could be heading toward mid-$40K region in near term. Solana's market cap has more than doubled in a year. Bitcoin has been consolidating in recent weeks Decentralized finance, or DeFi, is growing in popularity.",POSITIVE,0.9234689474105835,https://cryptonews.net/news/bitcoin/28307445/
BTC,"Anthony Scaramucci says Bitcoin is ready to exceed its all-time high. Anthony Scaramucci says he remains optimistic about Bitcoin CEO of Skybridge Capital, Anthony Scaramucci, speaks at CoinAgenda. Billionaire investor sees Bitcoin as the “big boss” in crypto.",POSITIVE,0.9952658414840698,https://cryptonews.net/news/bitcoin/28310757/
BTC,"Over $170 million worth of crypto assets liquidated in a single day. Retail investors typically cash out for the holidays Order books tend to thin out during the holiday season. $170 million in liquidations is not indicative of a market downturn. Historically, as the New Year begins, normal trading volumes resume. The The recent liquidations, although impactful, are unlikely to derail the general market direction.",NEGATIVE,0.9953527450561523,https://cryptonews.net/news/analytics/28310600/
BTC,"The Bitcoin price records a plunge of 1% in the last 24 hours to trade at $42.6K. Bitcoin price recorded a drop of 5% in the last 24 hours to trade at $20,000. The Ethereum price recorded a drop of 7% in the last 24 hours. The ORDI price is still on bull activity as it records a surge of 12% The Sei price is on bull activity as it records a pump of 16.7% in the last 24 hours.",NEGATIVE,0.9964132905006409,https://cryptonews.net/news/analytics/28310597/
BTC,"Coin, Solana and others are in the red. Bitcoin dropped below $43,000 in the past 24 hours At the end of last week, the cryptocurrency was trading at $44,000. Solana overtakes Ethereum to become fourth-largest digital currency. CMC’s dominance over the Alts is down to 50.5%. St price pumps are down by about 20% since yesterday’s peak. The total crypto market cap has shed $30 billion since yesterday’s peak",NEGATIVE,0.9984061121940613,https://cryptonews.net/news/analytics/28310193/
BTC,"401(k) plans could be among first in the U.S. to offer crypto exposure. A spot Bitcoin ETF could be added to 401(k) lineups. Companies would provide employees with regulated way to invest Retirement funds are expected to add crypto to their portfolios. USD/JPY is hovering above key moving averages, suggesting sustained bullish sentiment.",NEGATIVE,0.9146961569786072,https://cryptonews.net/news/bitcoin/28309996/
BTC,Funding rates for Bitcoin have started to return to normal levels. Nearly 138 million in cumulative liquidations in past 24 hours. Crypto futures funding rates reset on Tuesday Funding rates reflect the sentiment of traders. Bitcoin price has fallen more than 1% in the past 24 hours. Open interest in the futures market stands at $43 billion pen interest falling to $19 billion.,NEGATIVE,0.9985575079917908,https://cryptonews.net/news/analytics/28308976/
BTC,"Bitcoin price corrected gains and tested the $42,650 zone. Bitcoin is trading below $43,550 and the 100 hourly Simple moving average. Bitcoin is trading near the $43,600 level against the dollar. BTC/USD has fallen below the $43,000 level.",NEGATIVE,0.9990166425704956,https://cryptonews.net/news/bitcoin/28309053/
BTC,"The Bitcoin 1+ Year HODL Wave suggests a substantial portion of the cryptocurrency’s holders are maintaining a long-term perspective. Price of Bitcoin remains positive over the past 30 days. Analysts anticipate two major events in the near future Events on the horizon include first spot price ETF, block subsidy halving. Expected halving of supply could have far-reaching implications. Long-term holders are more likely to stick with the cryptocurrency.",NEGATIVE,0.9798449277877808,https://cryptonews.net/news/bitcoin/28307606/
BTC,,POSITIVE,0.748120903968811,https://cryptonews.net/news/bitcoin/28307964/
BTC,"Weekly Bitcoin chart suggests a pivotal point is approaching. Supply is at $44,000-$45,000, demand is at $40K. Bitcoin could be heading toward mid-$40K region in near term. Solana's market cap has more than doubled in a year. Bitcoin has been consolidating in recent weeks Decentralized finance, or DeFi, is growing in popularity.",POSITIVE,0.9234689474105835,https://cryptonews.net/news/bitcoin/28307445/
BTC,"Anthony Scaramucci says Bitcoin is ready to exceed its all-time high. Anthony Scaramucci says he remains optimistic about Bitcoin CEO of Skybridge Capital, Anthony Scaramucci, speaks at CoinAgenda. Billionaire investor sees Bitcoin as the “big boss” in crypto.",POSITIVE,0.9952658414840698,https://cryptonews.net/news/bitcoin/28310757/
BTC,"Over $170 million worth of crypto assets liquidated in a single day. Retail investors typically cash out for the holidays Order books tend to thin out during the holiday season. $170 million in liquidations is not indicative of a market downturn. Historically, as the New Year begins, normal trading volumes resume. The The recent liquidations, although impactful, are unlikely to derail the general market direction.",NEGATIVE,0.9953527450561523,https://cryptonews.net/news/analytics/28310600/
BTC,"The Bitcoin price records a plunge of 1% in the last 24 hours to trade at $42.6K. Bitcoin price recorded a drop of 5% in the last 24 hours to trade at $20,000. The Ethereum price recorded a drop of 7% in the last 24 hours. The ORDI price is still on bull activity as it records a surge of 12% The Sei price is on bull activity as it records a pump of 16.7% in the last 24 hours.",NEGATIVE,0.9964132905006409,https://cryptonews.net/news/analytics/28310597/
BTC,"Coin, Solana and others are in the red. Bitcoin dropped below $43,000 in the past 24 hours At the end of last week, the cryptocurrency was trading at $44,000. Solana overtakes Ethereum to become fourth-largest digital currency. CMC’s dominance over the Alts is down to 50.5%. St price pumps are down by about 20% since yesterday’s peak. The total crypto market cap has shed $30 billion since yesterday’s peak",NEGATIVE,0.9984061121940613,https://cryptonews.net/news/analytics/28310193/
BTC,"401(k) plans could be among first in the U.S. to offer crypto exposure. A spot Bitcoin ETF could be added to 401(k) lineups. Companies would provide employees with regulated way to invest Retirement funds are expected to add crypto to their portfolios. USD/JPY is hovering above key moving averages, suggesting sustained bullish sentiment.",NEGATIVE,0.9146961569786072,https://cryptonews.net/news/bitcoin/28309996/
BTC,Funding rates for Bitcoin have started to return to normal levels. Nearly 138 million in cumulative liquidations in past 24 hours. Crypto futures funding rates reset on Tuesday Funding rates reflect the sentiment of traders. Bitcoin price has fallen more than 1% in the past 24 hours. Open interest in the futures market stands at $43 billion pen interest falling to $19 billion.,NEGATIVE,0.9985575079917908,https://cryptonews.net/news/analytics/28308976/
BTC,"Bitcoin price corrected gains and tested the $42,650 zone. Bitcoin is trading below $43,550 and the 100 hourly Simple moving average. Bitcoin is trading near the $43,600 level against the dollar. BTC/USD has fallen below the $43,000 level.",NEGATIVE,0.9990166425704956,https://cryptonews.net/news/bitcoin/28309053/
BTC,"The Bitcoin 1+ Year HODL Wave suggests a substantial portion of the cryptocurrency’s holders are maintaining a long-term perspective. Price of Bitcoin remains positive over the past 30 days. Analysts anticipate two major events in the near future Events on the horizon include first spot price ETF, block subsidy halving. Expected halving of supply could have far-reaching implications. Long-term holders are more likely to stick with the cryptocurrency.",NEGATIVE,0.9798449277877808,https://cryptonews.net/news/bitcoin/28307606/
BTC,,POSITIVE,0.748120903968811,https://cryptonews.net/news/bitcoin/28307964/
BTC,"Weekly Bitcoin chart suggests a pivotal point is approaching. Supply is at $44,000-$45,000, demand is at $40K. Bitcoin could be heading toward mid-$40K region in near term. Solana's market cap has more than doubled in a year. Bitcoin has been consolidating in recent weeks Decentralized finance, or DeFi, is growing in popularity.",POSITIVE,0.9234689474105835,https://cryptonews.net/news/bitcoin/28307445/
BTC,"Anthony Scaramucci says Bitcoin is ready to exceed its all-time high. Anthony Scaramucci says he remains optimistic about Bitcoin CEO of Skybridge Capital, Anthony Scaramucci, speaks at CoinAgenda. Billionaire investor sees Bitcoin as the “big boss” in crypto.",POSITIVE,0.9952658414840698,https://cryptonews.net/news/bitcoin/28310757/
